"subject","block","event","position","condition","response","rt","accuracy","experiment","test","chance"
3019585,4,2,4,"variable","4",1311.44,1,2,"spatial memory",0.25
3019585,4,4,1,"predictable","3",859.9,1,2,"spatial memory",0.25
3019585,4,4,4,"predictable","4",890.88,0,2,"spatial memory",0.25
3019585,4,2,1,"variable","2",906.18,0,2,"spatial memory",0.25
3019585,4,4,2,"predictable","2",902.76,1,2,"spatial memory",0.25
3019585,4,4,6,"predictable","4",957,1,2,"spatial memory",0.25
3019585,5,1,3,"variable","2",1536.58,0,2,"spatial memory",0.25
3019585,5,2,1,"predictable","3",702.26,1,2,"spatial memory",0.25
3019585,5,2,6,"predictable","4",760.78,1,2,"spatial memory",0.25
3019585,5,1,1,"variable","2",877.57,1,2,"spatial memory",0.25
3019585,5,2,3,"predictable","3",917.22,0,2,"spatial memory",0.25
3019585,5,2,4,"predictable","2",718.08,1,2,"spatial memory",0.25
3019585,5,1,2,"variable","1",732.8,0,2,"spatial memory",0.25
3019585,5,2,5,"predictable","1",825.19,1,2,"spatial memory",0.25
3019585,5,1,6,"variable","4",1010.33,0,2,"spatial memory",0.25
3019585,5,2,2,"predictable","2",702.04,1,2,"spatial memory",0.25
3019585,5,1,4,"variable","3",976.04,0,2,"spatial memory",0.25
3019585,5,1,5,"variable","4",1267.42,0,2,"spatial memory",0.25
3019585,6,3,1,"predictable","2",1698.76,0,2,"spatial memory",0.25
3019585,6,4,3,"variable","1",794.74,0,2,"spatial memory",0.25
3019585,6,3,3,"predictable","4",845.73,1,2,"spatial memory",0.25
3019585,6,4,6,"variable","3",900.78,0,2,"spatial memory",0.25
3019585,6,4,5,"variable","1",868.57,1,2,"spatial memory",0.25
3019585,6,3,6,"predictable","4",706.19,1,2,"spatial memory",0.25
3019585,6,3,5,"predictable","1",837.99,1,2,"spatial memory",0.25
3019585,6,3,4,"predictable","3",980.6,0,2,"spatial memory",0.25
3019585,6,4,1,"variable","2",746.46,1,2,"spatial memory",0.25
3019585,6,3,2,"predictable","4",879.13,0,2,"spatial memory",0.25
3019585,6,4,2,"variable","3",790.83,0,2,"spatial memory",0.25
3019585,6,4,4,"variable","4",685.68,1,2,"spatial memory",0.25
3019585,7,1,6,"variable","2",1999.29,0,2,"spatial memory",0.25
3019585,7,3,6,"predictable","4",770.54,1,2,"spatial memory",0.25
3019585,7,1,1,"variable","2",754.73,1,2,"spatial memory",0.25
3019585,7,3,2,"predictable","1",1000.14,0,2,"spatial memory",0.25
3019585,7,1,4,"variable","3",849.26,1,2,"spatial memory",0.25
3019585,7,3,3,"predictable","4",758.03,1,2,"spatial memory",0.25
3019585,7,1,5,"variable","1",919.27,1,2,"spatial memory",0.25
3019585,7,3,5,"predictable","2",1136.98,0,2,"spatial memory",0.25
3019585,7,3,1,"predictable","3",738.97,1,2,"spatial memory",0.25
3019585,7,1,2,"variable","1",733.39,1,2,"spatial memory",0.25
3019585,7,1,3,"variable","4",672.72,1,2,"spatial memory",0.25
3019585,7,3,4,"predictable","3",678.32,0,2,"spatial memory",0.25
3019585,8,4,3,"variable","1",878.32,1,2,"spatial memory",0.25
3019585,8,2,3,"predictable","4",676.78,1,2,"spatial memory",0.25
3019585,8,2,5,"predictable","2",807.99,0,2,"spatial memory",0.25
3019585,8,4,6,"variable","4",842.86,1,2,"spatial memory",0.25
3019585,8,4,1,"variable","2",689.29,1,2,"spatial memory",0.25
3019585,8,4,2,"variable","4",860.96,1,2,"spatial memory",0.25
3019585,8,2,1,"predictable","3",622.69,1,2,"spatial memory",0.25
3019585,8,2,6,"predictable","4",715.11,1,2,"spatial memory",0.25
3019585,8,4,5,"variable","1",910,1,2,"spatial memory",0.25
3019585,8,2,4,"predictable","2",691.29,1,2,"spatial memory",0.25
3019585,8,4,4,"variable","3",798.12,1,2,"spatial memory",0.25
3019585,8,2,2,"predictable","3",889.85,0,2,"spatial memory",0.25
3019896,1,4,1,"predictable","3",3262.63,1,2,"spatial memory",0.25
3019896,1,3,5,"variable","3",954.34,1,2,"spatial memory",0.25
3019896,1,3,6,"variable","1",699.8,1,2,"spatial memory",0.25
3019896,1,3,3,"variable","3",1511.98,1,2,"spatial memory",0.25
3019896,1,4,5,"predictable","1",721.81,1,2,"spatial memory",0.25
3019896,1,4,2,"predictable","2",990.43,1,2,"spatial memory",0.25
3019896,1,4,4,"predictable","2",713.03,1,2,"spatial memory",0.25
3019896,1,3,1,"variable","2",704.34,1,2,"spatial memory",0.25
3019896,1,3,4,"variable","4",694.16,1,2,"spatial memory",0.25
3019896,1,4,3,"predictable","4",602.97,1,2,"spatial memory",0.25
3019896,1,4,6,"predictable","4",623.08,1,2,"spatial memory",0.25
3019896,1,3,2,"variable","1",4406.96,1,2,"spatial memory",0.25
3019896,2,2,1,"predictable","3",2525.5,1,2,"spatial memory",0.25
3019896,2,2,5,"predictable","1",714.54,1,2,"spatial memory",0.25
3019896,2,1,3,"variable","3",1267.37,1,2,"spatial memory",0.25
3019896,2,1,4,"variable","1",585.2,1,2,"spatial memory",0.25
3019896,2,1,2,"variable","1",583.13,1,2,"spatial memory",0.25
3019896,2,2,3,"predictable","4",608.18,1,2,"spatial memory",0.25
3019896,2,2,6,"predictable","4",575.91,1,2,"spatial memory",0.25
3019896,2,1,6,"variable","3",603.37,1,2,"spatial memory",0.25
3019896,2,1,5,"variable","4",674.34,1,2,"spatial memory",0.25
3019896,2,2,2,"predictable","2",807,1,2,"spatial memory",0.25
3019896,2,2,4,"predictable","2",672.02,1,2,"spatial memory",0.25
3019896,2,1,1,"variable","2",839.5,1,2,"spatial memory",0.25
3019896,3,3,6,"variable","1",1083.55,1,2,"spatial memory",0.25
3019896,3,1,2,"predictable","2",835.03,1,2,"spatial memory",0.25
3019896,3,1,4,"predictable","1",1113.09,0,2,"spatial memory",0.25
3019896,3,3,3,"variable","3",931.49,1,2,"spatial memory",0.25
3019896,3,1,3,"predictable","1",1198.38,0,2,"spatial memory",0.25
3019896,3,1,6,"predictable","4",676.81,1,2,"spatial memory",0.25
3019896,3,3,1,"variable","4",586.2,1,2,"spatial memory",0.25
3019896,3,1,5,"predictable","1",686.6,1,2,"spatial memory",0.25
3019896,3,3,4,"variable","1",756.97,1,2,"spatial memory",0.25
3019896,3,3,5,"variable","2",653.52,1,2,"spatial memory",0.25
3019896,3,1,1,"predictable","3",800.19,1,2,"spatial memory",0.25
3019896,3,3,2,"variable","2",862.34,1,2,"spatial memory",0.25
3019896,4,2,3,"predictable","4",1268.97,1,2,"spatial memory",0.25
3019896,4,2,1,"predictable","3",972.85,1,2,"spatial memory",0.25
3019896,4,2,6,"predictable","4",699.55,1,2,"spatial memory",0.25
3019896,4,4,5,"variable","4",696.85,1,2,"spatial memory",0.25
3019896,4,4,4,"variable","3",663.1,1,2,"spatial memory",0.25
3019896,4,4,2,"variable","3",616.77,1,2,"spatial memory",0.25
3019896,4,2,5,"predictable","1",642.74,1,2,"spatial memory",0.25
3019896,4,4,1,"variable","1",3917.84,0,2,"spatial memory",0.25
3019896,4,2,4,"predictable","2",633.8,1,2,"spatial memory",0.25
3019896,4,4,6,"variable","1",928.31,1,2,"spatial memory",0.25
3019896,4,2,2,"predictable","2",1487.41,1,2,"spatial memory",0.25
3019896,4,4,3,"variable","1",595.38,1,2,"spatial memory",0.25
3019896,5,1,2,"predictable","2",1058.01,1,2,"spatial memory",0.25
3019896,5,2,4,"variable","4",682.53,1,2,"spatial memory",0.25
3019896,5,2,6,"variable","3",757.78,1,2,"spatial memory",0.25
3019896,5,1,4,"predictable","2",712.9,1,2,"spatial memory",0.25
3019896,5,1,3,"predictable","1",3117,0,2,"spatial memory",0.25
3019896,5,1,1,"predictable","3",670.6,1,2,"spatial memory",0.25
3019896,5,1,5,"predictable","4",891.94,0,2,"spatial memory",0.25
3019896,5,2,5,"variable","1",664.82,1,2,"spatial memory",0.25
3019896,5,2,3,"variable","3",635.48,1,2,"spatial memory",0.25
3019896,5,2,2,"variable","4",651.17,1,2,"spatial memory",0.25
3019896,5,2,1,"variable","2",684.22,1,2,"spatial memory",0.25
3019896,5,1,6,"predictable","4",661.84,1,2,"spatial memory",0.25
3019896,6,2,1,"variable","1",3036.44,0,2,"spatial memory",0.25
3019896,6,4,3,"predictable","4",678.07,1,2,"spatial memory",0.25
3019896,6,4,4,"predictable","2",728.07,1,2,"spatial memory",0.25
3019896,6,2,6,"variable","3",603.84,1,2,"spatial memory",0.25
3019896,6,2,5,"variable","4",533.36,1,2,"spatial memory",0.25
3019896,6,4,6,"predictable","4",566.03,1,2,"spatial memory",0.25
3019896,6,4,2,"predictable","2",672.02,1,2,"spatial memory",0.25
3019896,6,4,1,"predictable","3",531.71,1,2,"spatial memory",0.25
3019896,6,2,3,"variable","1",583.04,1,2,"spatial memory",0.25
3019896,6,2,4,"variable","3",702.1,1,2,"spatial memory",0.25
3019896,6,4,5,"predictable","1",731.53,1,2,"spatial memory",0.25
3019896,6,2,2,"variable","4",697.47,1,2,"spatial memory",0.25
3019896,7,3,6,"predictable","4",1793.15,1,2,"spatial memory",0.25
3019896,7,3,4,"predictable","2",710.5,1,2,"spatial memory",0.25
3019896,7,4,1,"variable","2",698.85,1,2,"spatial memory",0.25
3019896,7,4,5,"variable","3",615.72,1,2,"spatial memory",0.25
3019896,7,4,2,"variable","3",648.63,1,2,"spatial memory",0.25
3019896,7,3,1,"predictable","3",567.49,1,2,"spatial memory",0.25
3019896,7,4,3,"variable","1",592.84,1,2,"spatial memory",0.25
3019896,7,4,4,"variable","4",678.51,1,2,"spatial memory",0.25
3019896,7,4,6,"variable","4",455.18,1,2,"spatial memory",0.25
3019896,7,3,3,"predictable","4",603.57,1,2,"spatial memory",0.25
3019896,7,3,5,"predictable","1",589.41,1,2,"spatial memory",0.25
3019896,7,3,2,"predictable","2",903.49,1,2,"spatial memory",0.25
3019896,8,1,6,"variable","4",703.92,1,2,"spatial memory",0.25
3019896,8,3,4,"predictable","2",961.14,1,2,"spatial memory",0.25
3019896,8,3,1,"predictable","3",661.78,1,2,"spatial memory",0.25
3019896,8,1,2,"variable","4",667.71,1,2,"spatial memory",0.25
3019896,8,3,2,"predictable","3",1039.99,0,2,"spatial memory",0.25
3019896,8,3,5,"predictable","1",661,1,2,"spatial memory",0.25
3019896,8,1,4,"variable","3",639.94,1,2,"spatial memory",0.25
3019896,8,1,3,"variable","1",629.79,1,2,"spatial memory",0.25
3019896,8,3,3,"predictable","4",584.15,1,2,"spatial memory",0.25
3019896,8,1,5,"variable","1",543.73,1,2,"spatial memory",0.25
3019896,8,1,1,"variable","3",701.68,0,2,"spatial memory",0.25
3019896,8,3,6,"predictable","4",547.62,1,2,"spatial memory",0.25
3020344,1,2,2,"predictable","4",1365.26,1,2,"spatial memory",0.25
3020344,1,4,3,"variable","3",3226.6,0,2,"spatial memory",0.25
3020344,1,2,3,"predictable","3",1816.75,1,2,"spatial memory",0.25
3020344,1,4,5,"variable","1",863.23,1,2,"spatial memory",0.25
3020344,1,2,5,"predictable","2",1165.02,1,2,"spatial memory",0.25
3020344,1,2,4,"predictable","4",829.61,1,2,"spatial memory",0.25
3020344,1,2,1,"predictable","1",1413.89,1,2,"spatial memory",0.25
3020344,1,4,2,"variable","4",1237.48,1,2,"spatial memory",0.25
3020344,1,2,6,"predictable","3",1869.47,1,2,"spatial memory",0.25
3020344,1,4,4,"variable","2",2440.49,1,2,"spatial memory",0.25
3020344,1,4,1,"variable","2",1385.91,0,2,"spatial memory",0.25
3020344,1,4,6,"variable","4",793.72,1,2,"spatial memory",0.25
3020344,2,3,1,"predictable","1",2377.31,1,2,"spatial memory",0.25
3020344,2,4,1,"variable","3",1154.41,1,2,"spatial memory",0.25
3020344,2,4,2,"variable","1",2110.89,1,2,"spatial memory",0.25
3020344,2,4,4,"variable","2",1300.14,0,2,"spatial memory",0.25
3020344,2,4,3,"variable","3",1381.67,0,2,"spatial memory",0.25
3020344,2,4,6,"variable","2",1767.89,1,2,"spatial memory",0.25
3020344,2,3,4,"predictable","4",759.86,1,2,"spatial memory",0.25
3020344,2,3,2,"predictable","4",997.04,1,2,"spatial memory",0.25
3020344,2,3,3,"predictable","3",2127.21,1,2,"spatial memory",0.25
3020344,2,3,6,"predictable","2",1194.89,0,2,"spatial memory",0.25
3020344,2,4,5,"variable","4",922.81,1,2,"spatial memory",0.25
3020344,3,4,1,"predictable","1",2963.03,1,2,"spatial memory",0.25
3020344,3,3,3,"variable","1",861.14,1,2,"spatial memory",0.25
3020344,3,4,4,"predictable","4",766.58,1,2,"spatial memory",0.25
3020344,3,3,4,"variable","3",1406.38,1,2,"spatial memory",0.25
3020344,3,4,5,"predictable","2",919.86,1,2,"spatial memory",0.25
3020344,3,3,6,"variable","1",1111.77,1,2,"spatial memory",0.25
3020344,3,3,2,"variable","4",1816.47,0,2,"spatial memory",0.25
3020344,3,3,5,"variable","4",1334.39,1,2,"spatial memory",0.25
3020344,3,4,2,"predictable","1",3410.63,0,2,"spatial memory",0.25
3020344,3,4,6,"predictable","3",1023.24,1,2,"spatial memory",0.25
3020344,3,4,3,"predictable","3",1756.32,1,2,"spatial memory",0.25
3020344,3,3,1,"variable","2",1440.14,1,2,"spatial memory",0.25
3020344,4,4,2,"predictable","1",1373.97,0,2,"spatial memory",0.25
3020344,4,2,1,"variable","4",1618.73,1,2,"spatial memory",0.25
3020344,4,4,6,"predictable","4",1054.67,0,2,"spatial memory",0.25
3020344,4,4,1,"predictable","2",1118.69,0,2,"spatial memory",0.25
3020344,4,2,6,"variable","1",761.61,1,2,"spatial memory",0.25
3020344,4,4,3,"predictable","3",2524.74,1,2,"spatial memory",0.25
3020344,4,4,5,"predictable","3",1109.56,0,2,"spatial memory",0.25
3020344,4,2,5,"variable","2",1293.72,0,2,"spatial memory",0.25
3020344,4,2,2,"variable","1",707.66,1,2,"spatial memory",0.25
3020344,4,2,3,"variable","4",1714.86,0,2,"spatial memory",0.25
3020344,4,4,4,"predictable","3",1227.91,0,2,"spatial memory",0.25
3020344,4,2,4,"variable","1",1020.89,0,2,"spatial memory",0.25
3020344,5,1,1,"predictable","1",2550.73,1,2,"spatial memory",0.25
3020344,5,3,6,"variable","4",2037.06,1,2,"spatial memory",0.25
3020344,5,3,5,"variable","2",1433.68,1,2,"spatial memory",0.25
3020344,5,1,2,"predictable","4",752.38,1,2,"spatial memory",0.25
3020344,5,1,6,"predictable","3",1325.23,1,2,"spatial memory",0.25
3020344,5,3,1,"variable","1",1289.06,0,2,"spatial memory",0.25
3020344,5,1,5,"predictable","2",921.76,1,2,"spatial memory",0.25
3020344,5,3,2,"variable","4",1646.46,0,2,"spatial memory",0.25
3020344,5,3,3,"variable","4",1530.74,1,2,"spatial memory",0.25
3020344,5,1,3,"predictable","3",1066.21,1,2,"spatial memory",0.25
3020344,5,1,4,"predictable","4",910.35,1,2,"spatial memory",0.25
3020344,5,3,4,"variable","2",1629.2,0,2,"spatial memory",0.25
3020344,6,1,5,"variable","2",5359.14,0,2,"spatial memory",0.25
3020344,6,2,2,"predictable","4",824,1,2,"spatial memory",0.25
3020344,6,2,1,"predictable","1",758.31,1,2,"spatial memory",0.25
3020344,6,2,3,"predictable","3",865.29,1,2,"spatial memory",0.25
3020344,6,2,6,"predictable","2",2056.17,0,2,"spatial memory",0.25
3020344,6,1,1,"variable","2",1347.57,1,2,"spatial memory",0.25
3020344,6,2,4,"predictable","3",1064.24,0,2,"spatial memory",0.25
3020344,6,1,6,"variable","1",797.58,1,2,"spatial memory",0.25
3020344,6,2,5,"predictable","4",1276.18,0,2,"spatial memory",0.25
3020344,6,1,3,"variable","4",366.03,1,2,"spatial memory",0.25
3020344,6,1,2,"variable","1",863.55,1,2,"spatial memory",0.25
3020344,6,1,4,"variable","3",1485.56,1,2,"spatial memory",0.25
3020344,7,2,5,"variable","1",1491.95,1,2,"spatial memory",0.25
3020344,7,1,1,"predictable","4",1134.11,0,2,"spatial memory",0.25
3020344,7,1,4,"predictable","4",722.61,1,2,"spatial memory",0.25
3020344,7,2,6,"variable","2",2469.43,0,2,"spatial memory",0.25
3020344,7,1,5,"predictable","2",971.25,1,2,"spatial memory",0.25
3020344,7,1,3,"predictable","4",2010.19,0,2,"spatial memory",0.25
3020344,7,2,4,"variable","3",1288.69,0,2,"spatial memory",0.25
3020344,7,2,2,"variable","1",889.03,0,2,"spatial memory",0.25
3020344,7,1,6,"predictable","4",1107.39,0,2,"spatial memory",0.25
3020344,7,1,2,"predictable","4",868.96,1,2,"spatial memory",0.25
3020344,7,2,1,"variable","3",3054.23,0,2,"spatial memory",0.25
3020344,7,2,3,"variable","1",962.35,1,2,"spatial memory",0.25
3020344,8,1,2,"variable","1",2842.3,0,2,"spatial memory",0.25
3020344,8,1,4,"variable","1",1381.2,1,2,"spatial memory",0.25
3020344,8,3,3,"predictable","3",2128.67,1,2,"spatial memory",0.25
3020344,8,3,5,"predictable","4",1035.74,0,2,"spatial memory",0.25
3020344,8,3,1,"predictable","1",1633.4,1,2,"spatial memory",0.25
3020344,8,1,6,"variable","3",3127.22,0,2,"spatial memory",0.25
3020344,8,3,4,"predictable","4",1172.71,1,2,"spatial memory",0.25
3020344,8,1,1,"variable","4",4790.72,0,2,"spatial memory",0.25
3020344,8,1,5,"variable","4",3847.17,1,2,"spatial memory",0.25
3020344,8,1,3,"variable","4",1689.01,1,2,"spatial memory",0.25
3020344,8,3,6,"predictable","2",1718.61,0,2,"spatial memory",0.25
3020344,8,3,2,"predictable","4",909.29,1,2,"spatial memory",0.25
3020364,1,1,1,"predictable","3",4526.23,1,2,"spatial memory",0.25
3020364,1,1,6,"predictable","4",5679.13,1,2,"spatial memory",0.25
3020364,1,2,3,"variable","1",3878.72,1,2,"spatial memory",0.25
3020364,1,2,1,"variable","4",7442.07,0,2,"spatial memory",0.25
3020364,1,2,4,"variable","3",3394.77,1,2,"spatial memory",0.25
3020364,1,1,3,"predictable","4",3737.11,1,2,"spatial memory",0.25
3020364,1,2,2,"variable","4",5630.3,1,2,"spatial memory",0.25
3020364,1,1,5,"predictable","1",4127.59,1,2,"spatial memory",0.25
3020364,1,2,6,"variable","2",4674.19,0,2,"spatial memory",0.25
3020364,1,1,4,"predictable","2",2920.15,1,2,"spatial memory",0.25
3020364,1,1,2,"predictable","2",3367.43,1,2,"spatial memory",0.25
3020364,2,4,2,"predictable","2",7179.42,1,2,"spatial memory",0.25
3020364,2,3,6,"variable","4",6471.48,1,2,"spatial memory",0.25
3020364,2,4,1,"predictable","1",7715.53,0,2,"spatial memory",0.25
3020364,2,4,5,"predictable","1",4598.57,1,2,"spatial memory",0.25
3020364,2,3,3,"variable","3",6944.22,1,2,"spatial memory",0.25
3020364,2,3,4,"variable","4",6264.36,1,2,"spatial memory",0.25
3020364,2,3,2,"variable","1",2815.74,1,2,"spatial memory",0.25
3020364,2,4,3,"predictable","2",7250.58,0,2,"spatial memory",0.25
3020364,2,4,6,"predictable","4",4146.36,1,2,"spatial memory",0.25
3020364,2,3,1,"variable","2",3218.91,1,2,"spatial memory",0.25
3020364,2,3,5,"variable","1",6503.27,1,2,"spatial memory",0.25
3020364,2,4,4,"predictable","1",5354.55,0,2,"spatial memory",0.25
3020364,3,4,3,"variable","1",4974.78,1,2,"spatial memory",0.25
3020364,3,4,1,"variable","2",3971.05,0,2,"spatial memory",0.25
3020364,3,4,2,"variable","4",3458.92,0,2,"spatial memory",0.25
3020364,3,2,3,"predictable","4",3541.89,1,2,"spatial memory",0.25
3020364,3,2,1,"predictable","1",3415.63,0,2,"spatial memory",0.25
3020364,3,4,4,"variable","3",2694.3,1,2,"spatial memory",0.25
3020364,3,2,2,"predictable","2",2585.41,1,2,"spatial memory",0.25
3020364,3,4,5,"variable","1",3789.86,0,2,"spatial memory",0.25
3020364,3,4,6,"variable","3",2720.08,1,2,"spatial memory",0.25
3020364,3,2,5,"predictable","1",4058.15,1,2,"spatial memory",0.25
3020364,3,2,6,"predictable","4",2745.86,1,2,"spatial memory",0.25
3020364,3,2,4,"predictable","3",5630.72,0,2,"spatial memory",0.25
3020364,4,4,2,"variable","3",5777.04,0,2,"spatial memory",0.25
3020364,4,3,3,"predictable","4",3004.5,1,2,"spatial memory",0.25
3020364,4,4,4,"variable","1",1857.03,0,2,"spatial memory",0.25
3020364,4,3,5,"predictable","1",1874.39,1,2,"spatial memory",0.25
3020364,4,3,1,"predictable","2",4200.8,0,2,"spatial memory",0.25
3020364,4,4,1,"variable","2",1709.39,1,2,"spatial memory",0.25
3020364,4,4,6,"variable","1",1826.51,1,2,"spatial memory",0.25
3020364,4,3,4,"predictable","4",2869.9,0,2,"spatial memory",0.25
3020364,4,4,3,"variable","3",1647.61,1,2,"spatial memory",0.25
3020364,4,4,5,"variable","3",1787.05,1,2,"spatial memory",0.25
3020364,4,3,2,"predictable","2",1533.8,1,2,"spatial memory",0.25
3020364,4,3,6,"predictable","4",1811.6,1,2,"spatial memory",0.25
3020364,5,2,5,"variable","4",6984.14,1,2,"spatial memory",0.25
3020364,5,4,4,"predictable","2",5287.86,1,2,"spatial memory",0.25
3020364,5,4,3,"predictable","4",3576.37,1,2,"spatial memory",0.25
3020364,5,4,5,"predictable","3",3282.83,0,2,"spatial memory",0.25
3020364,5,2,6,"variable","1",4248.76,1,2,"spatial memory",0.25
3020364,5,2,4,"variable","4",4240.2,0,2,"spatial memory",0.25
3020364,5,2,1,"variable","2",3195,1,2,"spatial memory",0.25
3020364,5,2,2,"variable","4",5381.17,0,2,"spatial memory",0.25
3020364,5,2,3,"variable","4",4310.84,1,2,"spatial memory",0.25
3020364,5,4,1,"predictable","3",4831.76,1,2,"spatial memory",0.25
3020364,5,4,2,"predictable","1",6072.54,0,2,"spatial memory",0.25
3020364,5,4,6,"predictable","4",3858.14,1,2,"spatial memory",0.25
3020364,6,2,2,"predictable","2",3674.42,1,2,"spatial memory",0.25
3020364,6,2,6,"predictable","3",4726.54,0,2,"spatial memory",0.25
3020364,6,2,4,"predictable","2",2960.93,1,2,"spatial memory",0.25
3020364,6,1,1,"variable","2",2037.8,1,2,"spatial memory",0.25
3020364,6,1,3,"variable","1",3428.58,1,2,"spatial memory",0.25
3020364,6,2,3,"predictable","3",4716.57,0,2,"spatial memory",0.25
3020364,6,1,5,"variable","4",3941.3,1,2,"spatial memory",0.25
3020364,6,2,1,"predictable","3",5593.03,1,2,"spatial memory",0.25
3020364,6,2,5,"predictable","1",3893.57,1,2,"spatial memory",0.25
3020364,6,1,4,"variable","3",2914.18,1,2,"spatial memory",0.25
3020364,6,1,2,"variable","2",3966.91,0,2,"spatial memory",0.25
